"ISO3_code","Time","PopFemale"
"ARM",1973,700025
"ARM",1974,729642
"ARM",1975,759255
"ARM",1976,787508
"ARM",1977,813143
"ARM",1978,836313
"ARM",1979,853359
"ARM",1980,862916
"ARM",1981,869506
"ARM",1982,874849
"ARM",1983,879463
"ARM",1984,883135
"ARM",1985,884690
"ARM",1986,884039
"ARM",1987,882078
"ARM",1988,878565
"ARM",1989,900124
"ARM",1990,929457
"ARM",1991,942216
"ARM",1992,929240
"ARM",1993,900508
"ARM",1994,885775
"ARM",1995,881630
"ARM",1996,884171
"ARM",1997,884116
"ARM",1998,883805
"ARM",1999,884080
"ARM",2000,884300
"ARM",2001,884058
"ARM",2002,884348
"ARM",2003,885862
"ARM",2004,887410
"ARM",2005,888608
"ARM",2006,888735
"ARM",2007,886407
"ARM",2008,879778
"ARM",2009,868464
"ARM",2010,854058
"ARM",2011,838379
"ARM",2012,822883
"ARM",2013,807498
"ARM",2014,792459
"ARM",2015,778094
"ARM",2016,764781
"ARM",2017,752929
"ARM",2018,742490
"ARM",2019,733491
"ARM",2020,726974
"ARM",2021,721415
"ARM",2022,716334
"ARM",2023,713083
"ARM",2024,711517
"ARM",2025,710328
"ARM",2026,708447
"ARM",2027,707575
"ARM",2028,706919
"ARM",2029,705919
"ARM",2030,703622
"ARM",2031,699565
"ARM",2032,694410
"ARM",2033,686970
"ARM",2034,677101
"ARM",2035,665077
"ARM",2036,652230
"ARM",2037,639085
"ARM",2038,625290
"ARM",2039,610763
"ARM",2040,594765
"ARM",2041,578152
"ARM",2042,562262
"ARM",2043,548670
"ARM",2044,538103
"ARM",2045,529511
"ARM",2046,522227
"ARM",2047,515834
"ARM",2048,510413
"ARM",2049,505876
"ARM",2050,502141
"ARM",2051,499025
"ARM",2052,496066
"ARM",2053,492902
"ARM",2054,489319
"ARM",2055,485347
"ARM",2056,482068
"ARM",2057,479027
"ARM",2058,475027
"ARM",2059,469825
"ARM",2060,463940
"ARM",2061,458065
"ARM",2062,451230
"ARM",2063,443528
"ARM",2064,435093
"ARM",2065,426677
"ARM",2066,418864
"ARM",2067,411441
"ARM",2068,404563
"ARM",2069,397945
"ARM",2070,391672
"ARM",2071,385766
"ARM",2072,380186
"ARM",2073,374851
"ARM",2074,369724
"ARM",2075,364797
"ARM",2076,360076
"ARM",2077,355557
"ARM",2078,351204
"ARM",2079,346983
"ARM",2080,342852
"ARM",2081,338816
"ARM",2082,334840
"ARM",2083,330858
"ARM",2084,326847
"ARM",2085,322800
"ARM",2086,318711
"ARM",2087,314603
"ARM",2088,310456
"ARM",2089,306237
"ARM",2090,301958
"ARM",2091,297622
"ARM",2092,293235
"ARM",2093,288795
"ARM",2094,284306
"ARM",2095,279791
"ARM",2096,275251
"ARM",2097,270663
"ARM",2098,266053
"ARM",2099,261468
"ARM",2100,256921
"ASM",1950,4266
"ASM",1951,4335
"ASM",1952,4329
"ASM",1953,4327
"ASM",1954,4324
"ASM",1955,4329
"ASM",1956,4327
"ASM",1957,4312
"ASM",1958,4281
"ASM",1959,4241
"ASM",1960,4270
"ASM",1961,4400
"ASM",1962,4555
"ASM",1963,4706
"ASM",1964,4856
"ASM",1965,5019
"ASM",1966,5176
"ASM",1967,5322
"ASM",1968,5481
"ASM",1969,5658
"ASM",1970,5851
"ASM",1971,6053
"ASM",1972,6258
"ASM",1973,6453
"ASM",1974,6634
"ASM",1975,6802
"ASM",1976,6977
"ASM",1977,7172
"ASM",1978,7375
"ASM",1979,7587
"ASM",1980,7846
"ASM",1981,8160
"ASM",1982,8509
"ASM",1983,8888
"ASM",1984,9288
"ASM",1985,9699
"ASM",1986,10115
"ASM",1987,10537
"ASM",1988,10955
"ASM",1989,11372
"ASM",1990,11721
"ASM",1991,11980
"ASM",1992,12218
"ASM",1993,12463
"ASM",1994,12711
"ASM",1995,12950
"ASM",1996,13174
"ASM",1997,13393
"ASM",1998,13597
"ASM",1999,13790
"ASM",2000,13915
"ASM",2001,13940
"ASM",2002,13930
"ASM",2003,13915
"ASM",2004,13896
"ASM",2005,13885
"ASM",2006,13881
"ASM",2007,13871
"ASM",2008,13847
"ASM",2009,13775
"ASM",2010,13693
"ASM",2011,13606
"ASM",2012,13468
"ASM",2013,13297
"ASM",2014,13089
"ASM",2015,12849
"ASM",2016,12593
"ASM",2017,12324
"ASM",2018,12038
"ASM",2019,11745
"ASM",2020,11448
"ASM",2021,11153
"ASM",2022,10894
"ASM",2023,10680
"ASM",2024,10493
"ASM",2025,10309
"ASM",2026,10113
"ASM",2027,9929
"ASM",2028,9761
"ASM",2029,9612
"ASM",2030,9485
"ASM",2031,9378
"ASM",2032,9284
"ASM",2033,9202
"ASM",2034,9127
"ASM",2035,9062
"ASM",2036,9010
"ASM",2037,8945
"ASM",2038,8863
"ASM",2039,8750
"ASM",2040,8600
"ASM",2041,8417
"ASM",2042,8212
"ASM",2043,7999
"ASM",2044,7804
"ASM",2045,7636
"ASM",2046,7507
"ASM",2047,7412
"ASM",2048,7344
"ASM",2049,7288
"ASM",2050,7245
"ASM",2051,7215
"ASM",2052,7179
"ASM",2053,7144
"ASM",2054,7108
"ASM",2055,7064
"ASM",2056,7006
"ASM",2057,6938
"ASM",2058,6844
"ASM",2059,6725
"ASM",2060,6607
"ASM",2061,6498
"ASM",2062,6384
"ASM",2063,6261
"ASM",2064,6129
"ASM",2065,5987
"ASM",2066,5840
"ASM",2067,5692
"ASM",2068,5544
"ASM",2069,5397
"ASM",2070,5252
"ASM",2071,5099
"ASM",2072,4946
"ASM",2073,4796
"ASM",2074,4653
"ASM",2075,4511
"ASM",2076,4370
"ASM",2077,4232
"ASM",2078,4099
"ASM",2079,3968
"ASM",2080,3842
"ASM",2081,3716
"ASM",2082,3595
"ASM",2083,3479
"ASM",2084,3362
"ASM",2085,3251
"ASM",2086,3137
"ASM",2087,3026
"ASM",2088,2918
"ASM",2089,2804
"ASM",2090,2690
"ASM",2091,2578
"ASM",2092,2462
"ASM",2093,2345
"ASM",2094,2225
"ASM",2095,2103
"ASM",2096,1981
"ASM",2097,1858
"ASM",2098,1732
"ASM",2099,1608
"ASM",2100,1479
"ATG",1950,10856
"ATG",1951,11057
"ATG",1952,11270
"ATG",1953,11491
"ATG",1954,11710
"ATG",1955,11936
"ATG",1956,12163
"ATG",1957,12393
"ATG",1958,12630
"ATG",1959,12869
"ATG",1960,13111
"ATG",1961,13309
"ATG",1962,13451
"ATG",1963,13587
"ATG",1964,13666
"ATG",1965,13710
"ATG",1966,13762
"ATG",1967,13821
"ATG",1968,13900
"ATG",1969,14017
"ATG",1970,14209
"ATG",1971,14401
"ATG",1972,14525
"ATG",1973,14639
"ATG",1974,14780
"ATG",1975,14975
"ATG",1976,15222
"ATG",1977,15509
"ATG",1978,15813
"ATG",1979,16121
"ATG",1980,16425
"ATG",1981,16717
"ATG",1982,17003
"ATG",1983,17279
"ATG",1984,17466
"ATG",1985,17506
"ATG",1986,17468
"ATG",1987,17408
"ATG",1988,17322
"ATG",1989,17211
"ATG",1990,17090
"ATG",1991,17244
"ATG",1992,17760
"ATG",1993,18356
"ATG",1994,18946
"ATG",1995,19521
"ATG",1996,20076
"ATG",1997,20639
"ATG",1998,21194
"ATG",1999,21707
"ATG",2000,22164
"ATG",2001,22536
"ATG",2002,22838
"ATG",2003,23101
"ATG",2004,23354
"ATG",2005,23645
"ATG",2006,23954
"ATG",2007,24245
"ATG",2008,24519
"ATG",2009,24757
"ATG",2010,24976
"ATG",2011,25168
"ATG",2012,25302
"ATG",2013,25357
"ATG",2014,25335
"ATG",2015,25298
"ATG",2016,25236
"ATG",2017,25131
"ATG",2018,25006
"ATG",2019,24859
"ATG",2020,24694
"ATG",2021,24534
"ATG",2022,24419
"ATG",2023,24388
"ATG",2024,24394
"ATG",2025,24341
"ATG",2026,24228
"ATG",2027,24113
"ATG",2028,23989
"ATG",2029,23848
"ATG",2030,23712
"ATG",2031,23563
"ATG",2032,23387
"ATG",2033,23180
"ATG",2034,22969
"ATG",2035,22778
"ATG",2036,22588
"ATG",2037,22389
"ATG",2038,22205
"ATG",2039,22020
"ATG",2040,21807
"ATG",2041,21600
"ATG",2042,21417
"ATG",2043,21223
"ATG",2044,21018
"ATG",2045,20791
"ATG",2046,20554
"ATG",2047,20326
"ATG",2048,20128
"ATG",2049,19959
"ATG",2050,19758
"ATG",2051,19544
"ATG",2052,19359
"ATG",2053,19193
"ATG",2054,19036
"ATG",2055,18878
"ATG",2056,18717
"ATG",2057,18544
"ATG",2058,18326
"ATG",2059,18074
"ATG",2060,17864
"ATG",2061,17688
"ATG",2062,17531
"ATG",2063,17403
"ATG",2064,17285
"ATG",2065,17162
"ATG",2066,17046
"ATG",2067,16943
"ATG",2068,16854
"ATG",2069,16769
"ATG",2070,16650
"ATG",2071,16509
"ATG",2072,16367
"ATG",2073,16228
"ATG",2074,16093
"ATG",2075,15959
"ATG",2076,15820
"ATG",2077,15680
"ATG",2078,15542
"ATG",2079,15408
"ATG",2080,15274
"ATG",2081,15140
"ATG",2082,15012
"ATG",2083,14883
"ATG",2084,14753
"ATG",2085,14628
"ATG",2086,14506
"ATG",2087,14389
"ATG",2088,14274
"ATG",2089,14161
"ATG",2090,14050
"ATG",2091,13945
"ATG",2092,13841
"ATG",2093,13738
"ATG",2094,13638
"ATG",2095,13535
"ATG",2096,13436
"ATG",2097,13342
"ATG",2098,13247
"ATG",2099,13155
"ATG",2100,13062
"AUS",1950,2015888
"AUS",1951,2052338
"AUS",1952,2082455
"AUS",1953,2108597
"AUS",1954,2136417
"AUS",1955,2169141
"AUS",1956,2206961
"AUS",1957,2246932
"AUS",1958,2287839
"AUS",1959,2332258
"AUS",1960,2378254
"AUS",1961,2427106
"AUS",1962,2480793
"AUS",1963,2533753
"AUS",1964,2585987
"AUS",1965,2644250
"AUS",1966,2708111
"AUS",1967,2772559
"AUS",1968,2840760
"AUS",1969,2913414
"AUS",1970,3002531
"AUS",1971,3104116
"AUS",1972,3180833
"AUS",1973,3238841
"AUS",1974,3300498
"AUS",1975,3359177
"AUS",1976,3415033
"AUS",1977,3475446
"AUS",1978,3538974
"AUS",1979,3602881
"AUS",1980,3669660
"AUS",1981,3744124
"AUS",1982,3823874
"AUS",1983,3899639
"AUS",1984,3973549
"AUS",1985,4054407
"AUS",1986,4144653
"AUS",1987,4240745
"AUS",1988,4336649
"AUS",1989,4426580
"AUS",1990,4503936
"AUS",1991,4565595
"AUS",1992,4613366
"AUS",1993,4650178
"AUS",1994,4682995
"AUS",1995,4721132
"AUS",1996,4759209
"AUS",1997,4784786
"AUS",1998,4804153
"AUS",1999,4827706
"AUS",2000,4856659
"AUS",2001,4889699
"AUS",2002,4924878
"AUS",2003,4960354
"AUS",2004,4995723
"AUS",2005,5035885
"AUS",2006,5089096
"AUS",2007,5161365
"AUS",2008,5249642
"AUS",2009,5335645
"AUS",2010,5400315
"AUS",2011,5454453
"AUS",2012,5518339
"AUS",2013,5587292
"AUS",2014,5654032
"AUS",2015,5723933
"AUS",2016,5803204
"AUS",2017,5888514
"AUS",2018,5969597
"AUS",2019,6042385
"AUS",2020,6086849
"AUS",2021,6107516
"AUS",2022,6136976
"AUS",2023,6177321
"AUS",2024,6223048
"AUS",2025,6272872
"AUS",2026,6324432
"AUS",2027,6376298
"AUS",2028,6426824
"AUS",2029,6473054
"AUS",2030,6513998
"AUS",2031,6548081
"AUS",2032,6572294
"AUS",2033,6587970
"AUS",2034,6599902
"AUS",2035,6607000
"AUS",2036,6609584
"AUS",2037,6611159
"AUS",2038,6610978
"AUS",2039,6608208
"AUS",2040,6603278
"AUS",2041,6598526
"AUS",2042,6595301
"AUS",2043,6592047
"AUS",2044,6586693
"AUS",2045,6580902
"AUS",2046,6579136
"AUS",2047,6581760
"AUS",2048,6586481
"AUS",2049,6592594
"AUS",2050,6601555
"AUS",2051,6615453
"AUS",2052,6633044
"AUS",2053,6651279
"AUS",2054,6668630
"AUS",2055,6683607
"AUS",2056,6694143
"AUS",2057,6700740
"AUS",2058,6705939
"AUS",2059,6710744
"AUS",2060,6714854
"AUS",2061,6718686
"AUS",2062,6722038
"AUS",2063,6724713
"AUS",2064,6727628
"AUS",2065,6729880
"AUS",2066,6732006
"AUS",2067,6737315
"AUS",2068,6745620
"AUS",2069,6753486
"AUS",2070,6762581
"AUS",2071,6773421
"AUS",2072,6783561
"AUS",2073,6793036
"AUS",2074,6801661
"AUS",2075,6809693
"AUS",2076,6817585
"AUS",2077,6825453
"AUS",2078,6833296
"AUS",2079,6841700
"AUS",2080,6850792
"AUS",2081,6860536
"AUS",2082,6870805
"AUS",2083,6881749
"AUS",2084,6893271
"AUS",2085,6904864
"AUS",2086,6916144
"AUS",2087,6926757
"AUS",2088,6937210
"AUS",2089,6947876
"AUS",2090,6958355
"AUS",2091,6968495
"AUS",2092,6977874
"AUS",2093,6986544
"AUS",2094,6994903
"AUS",2095,7003369
"AUS",2096,7011928
"AUS",2097,7020221
"AUS",2098,7028575
"AUS",2099,7037387
"AUS",2100,7047086
"AUT",1950,1830179
"AUT",1951,1804415
"AUT",1952,1777097
"AUT",1953,1753319
"AUT",1954,1742609
"AUT",1955,1742182
"AUT",1956,1737893
"AUT",1957,1728088
"AUT",1958,1717102
"AUT",1959,1706805
"AUT",1960,1691388
"AUT",1961,1674716
"AUT",1962,1665630
"AUT",1963,1660343
"AUT",1964,1654539
"AUT",1965,1654495
"AUT",1966,1666591
"AUT",1967,1684230
"AUT",1968,1701542
"AUT",1969,1712140
"AUT",1970,1713358
"AUT",1971,1714354
"AUT",1972,1720079
"AUT",1973,1728007
"AUT",1974,1732122
"AUT",1975,1732278
"AUT",1976,1740871
"AUT",1977,1759937
"AUT",1978,1779635
"AUT",1979,1798646
"AUT",1980,1818761
"AUT",1981,1841019
"AUT",1982,1859531
"AUT",1983,1875222
"AUT",1984,1894561
"AUT",1985,1912734
"AUT",1986,1928774
"AUT",1987,1941125
"AUT",1988,1949713
"AUT",1989,1954229
"AUT",1990,1955527
"AUT",1991,1961113
"AUT",1992,1974338
"AUT",1993,1984861
"AUT",1994,1984027
"AUT",1995,1985120
"AUT",1996,1991754
"AUT",1997,1992095
"AUT",1998,1987961
"AUT",1999,1986983
"AUT",2000,1988430
"AUT",2001,1993318
"AUT",2002,2002287
"AUT",2003,2013269
"AUT",2004,2026975
"AUT",2005,2039327
"AUT",2006,2044319
"AUT",2007,2044584
"AUT",2008,2044241
"AUT",2009,2039346
"AUT",2010,2030069
"AUT",2011,2020018
"AUT",2012,2011346
"AUT",2013,2003924
"AUT",2014,1997762
"AUT",2015,1996932
"AUT",2016,1994814
"AUT",2017,1985689
"AUT",2018,1972821
"AUT",2019,1959556
"AUT",2020,1945229
"AUT",2021,1928852
"AUT",2022,1913602
"AUT",2023,1900470
"AUT",2024,1888994
"AUT",2025,1878702
"AUT",2026,1870393
"AUT",2027,1863187
"AUT",2028,1856265
"AUT",2029,1849363
"AUT",2030,1841163
"AUT",2031,1831227
"AUT",2032,1820400
"AUT",2033,1809581
"AUT",2034,1798386
"AUT",2035,1786623
"AUT",2036,1775282
"AUT",2037,1763905
"AUT",2038,1751948
"AUT",2039,1739038
"AUT",2040,1725573
"AUT",2041,1711644
"AUT",2042,1697539
"AUT",2043,1683757
"AUT",2044,1670579
"AUT",2045,1658471
"AUT",2046,1646809
"AUT",2047,1636009
"AUT",2048,1627090
"AUT",2049,1619934
"AUT",2050,1613839
"AUT",2051,1608972
"AUT",2052,1604484
"AUT",2053,1599735
"AUT",2054,1594902
"AUT",2055,1589682
"AUT",2056,1584555
"AUT",2057,1579861
"AUT",2058,1575537
"AUT",2059,1571362
"AUT",2060,1567026
"AUT",2061,1562748
"AUT",2062,1558737
"AUT",2063,1554605
"AUT",2064,1550099
"AUT",2065,1545034
"AUT",2066,1539019
"AUT",2067,1532385
"AUT",2068,1526298
"AUT",2069,1521200
"AUT",2070,1516710
"AUT",2071,1511849
"AUT",2072,1506612
"AUT",2073,1501288
"AUT",2074,1496002
"AUT",2075,1490789
"AUT",2076,1485564
"AUT",2077,1480496
"AUT",2078,1475671
"AUT",2079,1471061
"AUT",2080,1466701
"AUT",2081,1462565
"AUT",2082,1458649
"AUT",2083,1454952
"AUT",2084,1451494
"AUT",2085,1448261
"AUT",2086,1445176
"AUT",2087,1442303
"AUT",2088,1439663
"AUT",2089,1437073
"AUT",2090,1434491
"AUT",2091,1431923
"AUT",2092,1429316
"AUT",2093,1426719
"AUT",2094,1424088
"AUT",2095,1421348
"AUT",2096,1418549
"AUT",2097,1415679
"AUT",2098,1412699
"AUT",2099,1409560
"AUT",2100,1406253
"AZE",1950,835526
"AZE",1951,862470
"AZE",1952,890309
"AZE",1953,917537
"AZE",1954,942549
"AZE",1955,963953
"AZE",1956,979750
"AZE",1957,990408
"AZE",1958,996993
"AZE",1959,997838
"AZE",1960,996135
"AZE",1961,997904
"AZE",1962,1006844
"AZE",1963,1023604
"AZE",1964,1045497
"AZE",1965,1071050
"AZE",1966,1098780
"AZE",1967,1128172
"AZE",1968,1159927
"AZE",1969,1194301
"AZE",1970,1231350
"AZE",1971,1271137
"AZE",1972,1313527
"AZE",1973,1358294
"AZE",1974,1405171
"AZE",1975,1453853
"AZE",1976,1502881
"AZE",1977,1550200
"AZE",1978,1593464
"AZE",1979,1632973
"AZE",1980,1671515
"AZE",1981,1710298
"AZE",1982,1745606
"AZE",1983,1778808
"AZE",1984,1809723
"AZE",1985,1836290
"AZE",1986,1857982
"AZE",1987,1875636
"AZE",1988,1891476
"AZE",1989,1890967
"AZE",1990,1894310
"AZE",1991,1919794
"AZE",1992,1952675
"AZE",1993,1991564
"AZE",1994,2040096
"AZE",1995,2095744
"AZE",1996,2150462
"AZE",1997,2202570
"AZE",1998,2253172
"AZE",1999,2304668
"AZE",2000,2359069
"AZE",2001,2415498
"AZE",2002,2471450
"AZE",2003,2525904
"AZE",2004,2576887
"AZE",2005,2623433
"AZE",2006,2665097
"AZE",2007,2700309
"AZE",2008,2728791
"AZE",2009,2749063
"AZE",2010,2760894
"AZE",2011,2765951
"AZE",2012,2764962
"AZE",2013,2759595
"AZE",2014,2751471
"AZE",2015,2741354
"AZE",2016,2729912
"AZE",2017,2718112
"AZE",2018,2707536
"AZE",2019,2699313
"AZE",2020,2693700
"AZE",2021,2692672
"AZE",2022,2697680
"AZE",2023,2707408
"AZE",2024,2720003
"AZE",2025,2734103
"AZE",2026,2749556
"AZE",2027,2765785
"AZE",2028,2780977
"AZE",2029,2793185
"AZE",2030,2800434
"AZE",2031,2800759
"AZE",2032,2790554
"AZE",2033,2771165
"AZE",2034,2748514
"AZE",2035,2720314
"AZE",2036,2685121
"AZE",2037,2646384
"AZE",2038,2605365
"AZE",2039,2563156
"AZE",2040,2521055
"AZE",2041,2480668
"AZE",2042,2443304
"AZE",2043,2409129
"AZE",2044,2378494
"AZE",2045,2352533
"AZE",2046,2332113
"AZE",2047,2317680
"AZE",2048,2308152
"AZE",2049,2301706
"AZE",2050,2297607
"AZE",2051,2295603
"AZE",2052,2294428
"AZE",2053,2291968
"AZE",2054,2286629
"AZE",2055,2277642
"AZE",2056,2264521
"AZE",2057,2246989
"AZE",2058,2225264
"AZE",2059,2199936
"AZE",2060,2171567
"AZE",2061,2140023
"AZE",2062,2105363
"AZE",2063,2068710
"AZE",2064,2031325
"AZE",2065,1994976
"AZE",2066,1961948
"AZE",2067,1936111
"AZE",2068,1916218
"AZE",2069,1896158
"AZE",2070,1878141
"AZE",2071,1864284
"AZE",2072,1852192
"AZE",2073,1841430
"AZE",2074,1831555
"AZE",2075,1822280
"AZE",2076,1813263
"AZE",2077,1804052
"AZE",2078,1794328
"AZE",2079,1783835
"AZE",2080,1772466
"AZE",2081,1760149
"AZE",2082,1746746
"AZE",2083,1732172
"AZE",2084,1716577
"AZE",2085,1700318
"AZE",2086,1683592
"AZE",2087,1666491
"AZE",2088,1649352
"AZE",2089,1632575
"AZE",2090,1616258
"AZE",2091,1600446
"AZE",2092,1585329
"AZE",2093,1570844
"AZE",2094,1556959
"AZE",2095,1543718
"AZE",2096,1531025
"AZE",2097,1518844
"AZE",2098,1507163
"AZE",2099,1495996
"AZE",2100,1485313
"BDI",1950,564934
"BDI",1951,570764
"BDI",1952,576801
"BDI",1953,582712
"BDI",1954,588643
"BDI",1955,594846
"BDI",1956,601290
"BDI",1957,608004
"BDI",1958,614701
"BDI",1959,621995
"BDI",1960,630320
"BDI",1961,645250
"BDI",1962,660321
"BDI",1963,670369
"BDI",1964,689322
"BDI",1965,710408
"BDI",1966,729960
"BDI",1967,750527
"BDI",1968,768984
"BDI",1969,784439
"BDI",1970,800020
"BDI",1971,819556
"BDI",1972,809537
"BDI",1973,800424
"BDI",1974,825036
"BDI",1975,847010
"BDI",1976,864905
"BDI",1977,888560
"BDI",1978,917608
"BDI",1979,938695
"BDI",1980,990026
"BDI",1981,1038828
"BDI",1982,1057054
"BDI",1983,1079642
"BDI",1984,1097878
"BDI",1985,1111679
"BDI",1986,1120590
"BDI",1987,1139402
"BDI",1988,1158205
"BDI",1989,1171750
"BDI",1990,1189019
"BDI",1991,1208424
"BDI",1992,1244400
"BDI",1993,1146198
"BDI",1994,1149883
"BDI",1995,1283440
"BDI",1996,1269202
"BDI",1997,1259187
"BDI",1998,1300613
"BDI",1999,1355109
"BDI",2000,1398272
"BDI",2001,1449526
"BDI",2002,1506917
"BDI",2003,1571543
"BDI",2004,1650894
"BDI",2005,1727681
"BDI",2006,1799006
"BDI",2007,1872032
"BDI",2008,1960547
"BDI",2009,2074364
"BDI",2010,2173779
"BDI",2011,2240747
"BDI",2012,2307467
"BDI",2013,2375691
"BDI",2014,2440640
"BDI",2015,2461628
"BDI",2016,2465131
"BDI",2017,2508123
"BDI",2018,2593405
"BDI",2019,2701928
"BDI",2020,2801594
"BDI",2021,2901550
"BDI",2022,3009203
"BDI",2023,3126519
"BDI",2024,3250550
"BDI",2025,3380815
"BDI",2026,3514312
"BDI",2027,3647213
"BDI",2028,3779052
"BDI",2029,3909340
"BDI",2030,4037856
"BDI",2031,4159704
"BDI",2032,4273958
"BDI",2033,4385096
"BDI",2034,4495517
"BDI",2035,4606903
"BDI",2036,4718752
"BDI",2037,4831005
"BDI",2038,4943459
"BDI",2039,5056680
"BDI",2040,5171103
"BDI",2041,5287376
"BDI",2042,5406632
"BDI",2043,5527615
"BDI",2044,5658850
"BDI",2045,5793597
"BDI",2046,5923005
"BDI",2047,6056990
"BDI",2048,6195722
"BDI",2049,6335091
"BDI",2050,6473397
"BDI",2051,6609760
"BDI",2052,6743086
"BDI",2053,6873303
"BDI",2054,6998996
"BDI",2055,7118885
"BDI",2056,7233050
"BDI",2057,7341437
"BDI",2058,7443842
"BDI",2059,7539960
"BDI",2060,7628460
"BDI",2061,7711913
"BDI",2062,7793472
"BDI",2063,7872103
"BDI",2064,7947628
"BDI",2065,8020541
"BDI",2066,8094050
"BDI",2067,8171010
"BDI",2068,8249335
"BDI",2069,8326212
"BDI",2070,8400295
"BDI",2071,8473310
"BDI",2072,8545633
"BDI",2073,8616258
"BDI",2074,8685196
"BDI",2075,8752939
"BDI",2076,8818871
"BDI",2077,8882178
"BDI",2078,8943846
"BDI",2079,9004307
"BDI",2080,9062925
"BDI",2081,9118903
"BDI",2082,9172553
"BDI",2083,9223254
"BDI",2084,9269488
"BDI",2085,9310922
"BDI",2086,9349072
"BDI",2087,9383207
"BDI",2088,9413401
"BDI",2089,9441170
"BDI",2090,9466417
"BDI",2091,9488654
"BDI",2092,9508235
"BDI",2093,9526325
"BDI",2094,9542212
"BDI",2095,9556413
"BDI",2096,9569242
"BDI",2097,9580167
"BDI",2098,9590246
"BDI",2099,9599597
"BDI",2100,9608151
"BEL",1950,2167776
"BEL",1951,2157130
"BEL",1952,2145946
"BEL",1953,2137227
"BEL",1954,2129413
"BEL",1955,2118226
"BEL",1956,2102152
"BEL",1957,2085388
"BEL",1958,2074300
"BEL",1959,2069659
"BEL",1960,2067778
"BEL",1961,2072545
"BEL",1962,2082061
"BEL",1963,2090920
"BEL",1964,2100650
"BEL",1965,2115342
"BEL",1966,2139391
"BEL",1967,2170877
"BEL",1968,2205923
"BEL",1969,2234949
"BEL",1970,2249748
"BEL",1971,2257212
"BEL",1972,2266523
"BEL",1973,2277386
"BEL",1974,2289229
"BEL",1975,2301176
"BEL",1976,2313557
"BEL",1977,2327197
"BEL",1978,2341095
"BEL",1979,2355285
"BEL",1980,2366596
"BEL",1981,2374240
"BEL",1982,2380539
"BEL",1983,2387045
"BEL",1984,2394839
"BEL",1985,2404172
"BEL",1986,2414650
"BEL",1987,2424052
"BEL",1988,2429924
"BEL",1989,2432961
"BEL",1990,2437552
"BEL",1991,2447461
"BEL",1992,2459562
"BEL",1993,2467801
"BEL",1994,2472661
"BEL",1995,2477564
"BEL",1996,2478807
"BEL",1997,2475907
"BEL",1998,2472915
"BEL",1999,2470810
"BEL",2000,2470247
"BEL",2001,2471798
"BEL",2002,2474989
"BEL",2003,2478803
"BEL",2004,2483378
"BEL",2005,2488460
"BEL",2006,2494522
"BEL",2007,2500618
"BEL",2008,2504829
"BEL",2009,2505810
"BEL",2010,2505511
"BEL",2011,2505395
"BEL",2012,2505391
"BEL",2013,2504459
"BEL",2014,2501531
"BEL",2015,2499508
"BEL",2016,2499677
"BEL",2017,2500902
"BEL",2018,2502893
"BEL",2019,2505653
"BEL",2020,2508855
"BEL",2021,2512787
"BEL",2022,2513916
"BEL",2023,2513501
"BEL",2024,2515896
"BEL",2025,2520342
"BEL",2026,2524781
"BEL",2027,2527092
"BEL",2028,2527068
"BEL",2029,2524802
"BEL",2030,2520348
"BEL",2031,2514306
"BEL",2032,2507842
"BEL",2033,2501295
"BEL",2034,2494298
"BEL",2035,2486363
"BEL",2036,2477604
"BEL",2037,2468054
"BEL",2038,2457448
"BEL",2039,2445870
"BEL",2040,2433197
"BEL",2041,2419243
"BEL",2042,2405122
"BEL",2043,2392491
"BEL",2044,2382434
"BEL",2045,2374195
"BEL",2046,2366276
"BEL",2047,2358436
"BEL",2048,2351458
"BEL",2049,2345513
"BEL",2050,2339830
"BEL",2051,2334544
"BEL",2052,2330411
"BEL",2053,2326957
"BEL",2054,2322975
"BEL",2055,2317917
"BEL",2056,2311474
"BEL",2057,2303792
"BEL",2058,2295075
"BEL",2059,2285502
"BEL",2060,2275288
"BEL",2061,2265008
"BEL",2062,2255170
"BEL",2063,2245848
"BEL",2064,2237165
"BEL",2065,2229061
"BEL",2066,2221521
"BEL",2067,2214546
"BEL",2068,2208298
"BEL",2069,2202979
"BEL",2070,2198624
"BEL",2071,2194360
"BEL",2072,2189701
"BEL",2073,2184872
"BEL",2074,2179924
"BEL",2075,2175016
"BEL",2076,2170245
"BEL",2077,2165707
"BEL",2078,2161358
"BEL",2079,2157101
"BEL",2080,2153071
"BEL",2081,2149126
"BEL",2082,2145148
"BEL",2083,2141176
"BEL",2084,2137060
"BEL",2085,2132743
"BEL",2086,2128245
"BEL",2087,2123595
"BEL",2088,2118702
"BEL",2089,2113582
"BEL",2090,2108298
"BEL",2091,2102768
"BEL",2092,2097135
"BEL",2093,2091581
"BEL",2094,2086112
"BEL",2095,2080632
"BEL",2096,2075270
"BEL",2097,2070170
"BEL",2098,2065321
"BEL",2099,2060621
"BEL",2100,2056015
"BEN",1950,539121
"BEN",1951,542129
"BEN",1952,545695
"BEN",1953,549881
"BEN",1954,554708
"BEN",1955,560191
"BEN",1956,566339
"BEN",1957,573136
"BEN",1958,580611
"BEN",1959,588733
"BEN",1960,597272
"BEN",1961,605977
"BEN",1962,614537
"BEN",1963,622496
"BEN",1964,628845
"BEN",1965,635524
"BEN",1966,643943
"BEN",1967,652873
"BEN",1968,662439
"BEN",1969,672680
"BEN",1970,683631
